p_date,ad_id,delivery_country,queue_market,punish_num,latest_punish_begin_date,ad_revenue,avg_ad_revenue,start_time,baseline_st,product_line,task_type_en
20230807,1773482060170290 ,VN,VN,,1/1/00 0:00,,0.628,6/8/23 12:17,2.14,Auction Ads,auction_relation
20230807,1773482080538620 ,TH,,,1/1/00 0:00,21.8768,1.4283,6/8/23 12:18,0.54,Non-Auction Ads,Promote
20230807,1773482233559090 ,VN,VN,,1/1/00 0:00,,2.0716,6/8/23 12:19,2.14,Auction Ads,auction_relation
20230807,1773482008665090 ,TR,,,1/1/00 0:00,1.5261,0.478,6/8/23 12:18,0.54,Non-Auction Ads,Promote
20230807,1773478709649440 ,NO,Others,,1/1/00 0:00,43.9665,13.9318,6/8/23 12:23,1.56,Auction Ads,auction_all
20230807,1773482238047230 ,BR,,,1/1/00 0:00,18.662,11.8211,6/8/23 12:22,0.54,Non-Auction Ads,Promote
20230807,1773482215656440 ,SA,,,1/1/00 0:00,317.6737,3.6156,6/8/23 12:21,0.54,Non-Auction Ads,Promote
20230807,1773482108153850 ,TR,,,1/1/00 0:00,5.4263,2.5395,6/8/23 12:20,0.54,Non-Auction Ads,Promote
20230807,1773482173210620 ,VN,,,1/1/00 0:00,7.2398,1.4479,6/8/23 12:20,0.54,Non-Auction Ads,Promote
20230807,1773482220042240 ,AE,,,1/1/00 0:00,0.4766,1.7408,6/8/23 12:20,1.53,RIE,Promote Report Recall
20230807,1773482032580610 ,TH,,,1/1/00 0:00,1.1623,0.3186,6/8/23 12:19,1.53,RIE,Promote Report Recall
20230807,1773482225033210 ,ID,,,1/1/00 0:00,20.7982,2.9613,6/8/23 12:22,0.54,Non-Auction Ads,Promote
20230807,1773482185723910 ,TR,,,1/1/00 0:00,2.6779,1.4405,6/8/23 12:21,0.54,Non-Auction Ads,Promote
20230807,1773482443120640 ,SA,,,1/1/00 0:00,13.2374,10.2878,6/8/23 12:25,0.54,Non-Auction Ads,Promote
20230807,1773482137004030 ,TR,,,1/1/00 0:00,1.7735,0.52,6/8/23 12:21,0.54,Non-Auction Ads,Promote
20230807,1773482400083960 ,SA,,,1/1/00 0:00,19.3305,4.7113,6/8/23 12:23,0.54,Non-Auction Ads,Promote
20230807,1773482293849090 ,GR,,,1/1/00 0:00,5.4587,2.1718,6/8/23 12:22,0.54,Non-Auction Ads,Promote
20230807,1773482285900820 ,FI,,,1/1/00 0:00,16.1713,3.3541,6/8/23 12:23,0.54,Non-Auction Ads,Promote
20230807,1773482271880190 ,TR,,,1/1/00 0:00,0.8346,0.3665,6/8/23 12:21,1.53,RIE,Promote Report Recall
20230807,1773482394258460 ,VN,VN,,1/1/00 0:00,,1.2199,6/8/23 12:22,2.14,Auction Ads,auction_relation
20230807,1773482320789500 ,SA,,,1/1/00 0:00,0.6131,1.1197,6/8/23 12:23,1.53,RIE,Promote Report Recall
20230807,1773482884534280 ,KR,KR,,1/1/00 0:00,,13.6133,6/8/23 12:29,2.37,Auction Ads,auction_relation
20230807,1773482859832330 ,KR,KR,,1/1/00 0:00,,13.6133,6/8/23 12:29,2.37,Auction Ads,auction_relation
20230807,1773482859784210 ,KR,KR,,1/1/00 0:00,,13.6133,6/8/23 12:29,2.37,Auction Ads,auction_relation
20230807,1773482857956350 ,KR,KR,,1/1/00 0:00,,13.6133,6/8/23 12:29,2.37,Auction Ads,auction_relation
20230807,1773482805500930 ,KR,KR,,1/1/00 0:00,,13.6133,6/8/23 12:29,2.37,Auction Ads,auction_relation
20230807,1773482391663610 ,VN,,,1/1/00 0:00,67.5439,0.7297,6/8/23 12:23,0.54,Non-Auction Ads,Promote
20230807,1773482515128320 ,JP,,,1/1/00 0:00,42.7175,5.725,6/8/23 12:25,0.54,Non-Auction Ads,Promote
20230807,1773482210898950 ,BR,,,1/1/00 0:00,3.4287,3.447,6/8/23 12:24,0.54,Non-Auction Ads,Promote
20230807,1773482637906960 ,VN,VN,,1/1/00 0:00,1.167,6.0751,6/8/23 12:26,2.14,Auction Ads,auction_relation
20230807,1773482793054210 ,TR,,,1/1/00 0:00,0.6934,10.5542,6/8/23 12:29,0.54,Non-Auction Ads,Promote
20230807,1773482240163870 ,IL,IL,,1/1/00 0:00,92.43,98.79,6/8/23 12:59,1.22,RIE,Ad Group Recall (Merged)
20230807,1773482496125950 ,SA,,,1/1/00 0:00,477.1283,3.6156,6/8/23 12:26,0.54,Non-Auction Ads,Promote
20230807,1773482326451200 ,ID,,,1/1/00 0:00,9.2031,4.2446,6/8/23 12:28,0.54,Non-Auction Ads,Promote
20230807,1773482578009080 ,ID,,,1/1/00 0:00,16.587,3.8135,6/8/23 12:27,0.54,Non-Auction Ads,Promote
20230807,1773482532015100 ,SA,,,1/1/00 0:00,0.7011,0.8457,6/8/23 12:25,1.53,RIE,Promote Report Recall
20230807,1773482543633410 ,PH,,,1/1/00 0:00,10.3801,0.9228,6/8/23 12:26,0.54,Non-Auction Ads,Promote
20230807,1773482573732860 ,PH,,,1/1/00 0:00,10.3134,0.9228,6/8/23 12:26,0.54,Non-Auction Ads,Promote
20230807,1773479200916480 ,AU,AU,,1/1/00 0:00,7.54,1.2552,6/8/23 12:27,1.84,RIE,Ad Group Recall (Merged)
20230807,1773482792449020 ,TR,,,1/1/00 0:00,5.3094,5.1466,6/8/23 12:30,0.54,Non-Auction Ads,Promote
20230807,1773482962643960 ,MA,Other,,1/1/00 0:00,8.0986,5.7088,6/8/23 12:30,1.62,RIE,Ad Group Recall (Merged)
20230807,1773482720456700 ,VN,,,1/1/00 0:00,34.8071,0.7297,6/8/23 12:28,0.54,Non-Auction Ads,Promote
20230807,1773482909511680 ,KW,,,1/1/00 0:00,65.9201,16.416,6/8/23 12:31,0.54,Non-Auction Ads,Promote
20230807,1773324889059320 ,AE,,,1/1/00 0:00,27.3844,3.9676,6/8/23 12:30,1.53,RIE,Promote Report Recall
20230807,1773482699120640 ,TR,,,1/1/00 0:00,13.401,1.8153,6/8/23 12:29,0.54,Non-Auction Ads,Promote
20230807,1773482778078200 ,ID,,,1/1/00 0:00,12.8203,0.3329,6/8/23 12:29,0.54,Non-Auction Ads,Promote
20230807,1773482898503680 ,BE,,,1/1/00 0:00,11.738,2.7858,6/8/23 12:31,0.54,Non-Auction Ads,Promote
20230807,1773482805891070 ,ID,,,1/1/00 0:00,3.8782,1.361,6/8/23 12:31,0.54,Non-Auction Ads,Promote
20230807,1773484876173360 ,JP,JP,,1/1/00 0:00,27.654,86.4883,6/8/23 12:59,3.21,RIE,Ad Group Recall (Merged)
20230807,1773483008442400 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482982392880 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773483044606000 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482978103290 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482970508330 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482974934010 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482994730030 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482973549610 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482961429530 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482996463650 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773483052515370 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482867818530 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482964633610 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482996457470 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773483041579000 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773483025949740 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482970515470 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482997969960 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773483027953660 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482977876990 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482873999410 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482963015730 ,KR,KR,,1/1/00 0:00,,6.0233,6/8/23 12:31,2.37,Auction Ads,auction_relation
20230807,1773482907319290 ,VN,VN,,1/1/00 0:00,2.2763,6.9004,6/8/23 12:32,2.13,RIE,Ad Group Recall (Merged)
20230807,1773482907319290 ,VN,VN,,1/1/00 0:00,2.2763,6.9004,6/8/23 12:32,2.14,Auction Ads,auction_relation
20230807,1773482907325490 ,VN,VN,,1/1/00 0:00,2.2857,6.9004,6/8/23 12:32,2.14,Auction Ads,auction_relation
20230807,1773482907325490 ,VN,VN,,1/1/00 0:00,2.2857,6.9004,6/8/23 12:32,2.13,RIE,Ad Group Recall (Merged)
20230807,1773482897914880 ,TR,,,1/1/00 0:00,4.5345,7.6801,6/8/23 12:32,0.54,Non-Auction Ads,Promote
20230807,1773482867972090 ,SA,,,1/1/00 0:00,8.1193,6.4095,6/8/23 12:32,0.54,Non-Auction Ads,Promote
20230807,1773485017292830 ,JP,JP,,1/1/00 0:00,145.8226,86.4883,6/8/23 13:03,3.21,RIE,Ad Group Recall (Merged)
20230807,1773482943348750 ,VN,VN,,1/1/00 0:00,,0.9091,6/8/23 12:31,2.14,Auction Ads,auction_relation
20230807,1773482940102650 ,VN,VN,,1/1/00 0:00,,0.9091,6/8/23 12:31,2.14,Auction Ads,auction_relation
20230807,1773482986899450 ,TR,,,1/1/00 0:00,4.8143,3.9464,6/8/23 12:33,0.54,Non-Auction Ads,Promote
20230807,1773482998167550 ,KW,,,1/1/00 0:00,67.9634,16.416,6/8/23 12:34,0.54,Non-Auction Ads,Promote
20230807,1773482994952190 ,RO,,,1/1/00 0:00,12.45,1.8638,6/8/23 12:33,0.54,Non-Auction Ads,Promote
20230807,1773479271882800 ,AU,AU,,1/1/00 0:00,0.8,1.2552,6/8/23 12:33,1.84,RIE,Ad Group Recall (Merged)
20230807,1773479312631850 ,GB,GB,,1/1/00 0:00,0.82,1.2552,6/8/23 12:33,1.72,RIE,Ad Group Recall (Merged)
20230807,1773479326650410 ,GB,GB,,1/1/00 0:00,27,1.2552,6/8/23 12:33,1.72,RIE,Ad Group Recall (Merged)
20230807,1773479312620570 ,AU,AU,,1/1/00 0:00,1.33,1.2552,6/8/23 12:33,1.84,RIE,Ad Group Recall (Merged)
20230807,1773479457956860 ,US,US&CA,,1/1/00 0:00,81.78,15.0359,6/8/23 12:36,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479436473390 ,IT,IT,,1/1/00 0:00,2.5856,10.6645,6/8/23 12:35,1.79,RIE,Ad Group Recall (Merged)
20230807,1773482894192640 ,PL,,,1/1/00 0:00,4.0944,2.7804,6/8/23 12:33,0.54,Non-Auction Ads,Promote
20230807,1773483949241340 ,BR,BR,,1/1/00 0:00,12.1,33.4607,6/8/23 12:44,1.7,RIE,Ad Group Recall (Merged)
20230807,1773483018721280 ,SA,,,1/1/00 0:00,63.9064,8.334,6/8/23 12:34,0.54,Non-Auction Ads,Promote
20230807,1773480240631840 ,IE,IE,,1/1/00 0:00,15.926,31.7868,6/8/23 12:44,1.52,Auction Ads,auction_relation
20230807,1773479333055500 ,GB,GB,,1/1/00 0:00,0.75,1.2552,6/8/23 12:33,1.72,RIE,Ad Group Recall (Merged)
20230807,1773479337522190 ,US,US&CA,,1/1/00 0:00,2.98,1.2552,6/8/23 12:33,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479328687210 ,GB,GB,,1/1/00 0:00,11.29,1.2552,6/8/23 12:33,1.72,RIE,Ad Group Recall (Merged)
20230807,1773479337522190 ,CA,US&CA,,1/1/00 0:00,2.98,1.2552,6/8/23 12:33,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479328687210 ,US,US&CA,,1/1/00 0:00,11.29,1.2552,6/8/23 12:33,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479317389310 ,AU,AU,,1/1/00 0:00,0.63,1.2552,6/8/23 12:33,1.84,RIE,Ad Group Recall (Merged)
20230807,1773479337522190 ,AU,AU,,1/1/00 0:00,2.98,1.2552,6/8/23 12:33,1.84,RIE,Ad Group Recall (Merged)
20230807,1773479328687210 ,AU,AU,,1/1/00 0:00,11.29,1.2552,6/8/23 12:33,1.84,RIE,Ad Group Recall (Merged)
20230807,1773479328687210 ,US,US&CA,,1/1/00 0:00,11.29,1.2552,6/8/23 12:33,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479328687210 ,CA,US&CA,,1/1/00 0:00,11.29,1.2552,6/8/23 12:33,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479337522190 ,GB,GB,,1/1/00 0:00,2.98,1.2552,6/8/23 12:33,1.72,RIE,Ad Group Recall (Merged)
20230807,1773490832262190 ,KW,Others,,1/1/00 0:00,66.42,31.8416,6/8/23 12:44,1.56,Auction Ads,auction_all
20230807,1773490832262190 ,KW,Other,,1/1/00 0:00,66.42,31.8416,6/8/23 12:44,1.62,RIE,Ad Group Recall (Merged)
20230807,1773482951257100 ,BR,,,1/1/00 0:00,8.0435,13.4051,6/8/23 12:36,0.54,Non-Auction Ads,Promote
20230807,1773479330715660 ,US,US&CA,,1/1/00 0:00,0.83,1.2552,6/8/23 12:33,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479330715660 ,GB,GB,,1/1/00 0:00,0.83,1.2552,6/8/23 12:33,1.72,RIE,Ad Group Recall (Merged)
20230807,1773479303016480 ,AU,AU,,1/1/00 0:00,7.02,1.2552,6/8/23 12:33,1.84,RIE,Ad Group Recall (Merged)
20230807,1773479330715660 ,CA,US&CA,,1/1/00 0:00,0.83,1.2552,6/8/23 12:33,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479330715660 ,AU,AU,,1/1/00 0:00,0.83,1.2552,6/8/23 12:33,1.84,RIE,Ad Group Recall (Merged)
20230807,1773483175899150 ,VN,VN,,1/1/00 0:00,5.67,4.5285,6/8/23 12:34,2.14,Auction Ads,auction_relation
20230807,1773483178115100 ,VN,VN,,1/1/00 0:00,5.26,4.5285,6/8/23 12:34,2.14,Auction Ads,auction_relation
20230807,1773483178115100 ,VN,VN,,1/1/00 0:00,5.26,4.5285,6/8/23 12:34,2.14,Auction Ads,auction_relation
20230807,1773479333063680 ,US,US&CA,,1/1/00 0:00,0.51,1.2552,6/8/23 12:34,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479333063680 ,CA,US&CA,,1/1/00 0:00,0.51,1.2552,6/8/23 12:34,1.81,RIE,Ad Group Recall (Merged)
20230807,1773479337518110 ,GB,GB,,1/1/00 0:00,35.34,1.2552,6/8/23 12:34,1.72,RIE,Ad Group Recall (Merged)
20230807,1773479340578860 ,AU,AU,,1/1/00 0:00,1.54,1.2552,6/8/23 12:34,1.84,RIE,Ad Group Recall (Merged)
20230807,1773479333063680 ,GB,GB,,1/1/00 0:00,0.51,1.2552,6/8/23 12:34,1.72,RIE,Ad Group Recall (Merged)
20230807,1773479333063680 ,AU,AU,,1/1/00 0:00,0.51,1.2552,6/8/23 12:34,1.84,RIE,Ad Group Recall (Merged)
20230807,1773482858014720 ,EG,,,1/1/00 0:00,4.8205,7.0664,6/8/23 12:36,0.54,Non-Auction Ads,Promote
20230807,1773483029122050 ,SA,,,1/1/00 0:00,16.159,4.1577,6/8/23 12:35,0.54,Non-Auction Ads,Promote
20230807,1773483262936060 ,GB,,,1/1/00 0:00,27.6553,17.1583,6/8/23 12:39,0.54,Non-Auction Ads,Promote
20230807,1773483176093690 ,TH,,,1/1/00 0:00,79.5363,4.4673,6/8/23 12:36,0.54,Non-Auction Ads,Promote
20230807,1773483185373190 ,GR,,,1/1/00 0:00,11.3577,4.8425,6/8/23 12:36,0.54,Non-Auction Ads,Promote
20230807,1773483096673280 ,ES,,,1/1/00 0:00,7.6704,1.8439,6/8/23 12:35,0.54,Non-Auction Ads,Promote
20230807,1773483350260730 ,VN,VN,,1/1/00 0:00,0.68,4.5285,6/8/23 12:37,2.14,Auction Ads,auction_relation
20230807,1773483355564080 ,VN,VN,,1/1/00 0:00,2.28,4.5285,6/8/23 12:37,2.14,Auction Ads,auction_relation
20230807,1773483177511930 ,SA,,,1/1/00 0:00,16.7402,3.3772,6/8/23 12:37,0.54,Non-Auction Ads,Promote
20230807,1773480235115570 ,IL,IL,,1/1/00 0:00,30.56,18.0553,6/8/23 12:43,1.22,RIE,Ad Group Recall (Merged)
20230807,1773483205910530 ,GR,,,1/1/00 0:00,7.891,2.1382,6/8/23 12:36,0.54,Non-Auction Ads,Promote
20230807,1773483212918780 ,VN,,,1/1/00 0:00,1.5017,1.4862,6/8/23 12:36,1.53,RIE,Promote Report Recall
20230807,1773484550127610 ,SA,,,1/1/00 0:00,43.5019,52.2539,6/8/23 12:59,0.54,Non-Auction Ads,Promote
20230807,1773483036453890 ,BR,,,1/1/00 0:00,1.1923,0.4847,6/8/23 12:37,1.53,RIE,Promote Report Recall
20230807,1773483246106620 ,TH,,,1/1/00 0:00,7.6215,4.5131,6/8/23 12:38,1.53,RIE,Promote Report Recall
20230807,1773483285673980 ,TH,,,1/1/00 0:00,20.4376,4.5131,6/8/23 12:38,0.54,Non-Auction Ads,Promote
20230807,1773484423773180 ,BR,BR,,1/1/00 0:00,4.53,33.4607,6/8/23 12:52,1.7,RIE,Ad Group Recall (Merged)
20230807,1773483749473280 ,KW,,,1/1/00 0:00,35.8597,19.8816,6/8/23 12:46,0.54,Non-Auction Ads,Promote
20230807,1773483345588220 ,VN,,,1/1/00 0:00,26.2162,2.0093,6/8/23 12:38,0.54,Non-Auction Ads,Promote
20230807,1773483190148090 ,ID,,,1/1/00 0:00,28.8393,1.1829,6/8/23 12:38,0.54,Non-Auction Ads,Promote
20230807,1773483374571520 ,SA,,,1/1/00 0:00,2.644,4.0223,6/8/23 12:40,1.53,RIE,Promote Report Recall
20230807,1773483355569170 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483430151180 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483439252590 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483395285010 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483289505820 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483434188800 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483400267790 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483355102210 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483394824190 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483386590210 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483439255560 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483450582060 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:38,2.37,Auction Ads,auction_relation
20230807,1773483289326590 ,SA,,,1/1/00 0:00,18.643,2.3479,6/8/23 12:38,0.54,Non-Auction Ads,Promote
20230807,1773483254715390 ,ES,,,1/1/00 0:00,1.9146,1.2662,6/8/23 12:38,1.53,RIE,Promote Report Recall
20230807,1773484726221820 ,SA,,,1/1/00 0:00,37.0166,52.2539,6/8/23 13:02,0.54,Non-Auction Ads,Promote
20230807,1773483303163900 ,SA,,,1/1/00 0:00,37.742,4.5508,6/8/23 12:41,0.54,Non-Auction Ads,Promote
20230807,1773483619356720 ,SA,MENA,,1/1/00 0:00,7.6776,5.6605,6/8/23 12:42,1.67,RIE,Ad Group Recall (Merged)
20230807,1773483360185340 ,ID,,,1/1/00 0:00,23.9843,3.3906,6/8/23 12:41,0.54,Non-Auction Ads,Promote
20230807,1773483333584890 ,SA,,,1/1/00 0:00,1.458,0.612,6/8/23 12:39,1.53,RIE,Promote Report Recall
20230807,1773483425374210 ,BR,,,1/1/00 0:00,6.5784,6.2385,6/8/23 12:43,0.54,Non-Auction Ads,Promote
20230807,1773481997981690 ,FR,FR,,1/1/00 0:00,109.3911,59.7001,6/8/23 13:08,1.76,RIE,Ad Group Recall (Merged)
20230807,1773483464454140 ,TR,,,1/1/00 0:00,3.8535,1.3194,6/8/23 12:40,0.54,Non-Auction Ads,Promote
20230807,1773483716616190 ,AE,,,1/1/00 0:00,25.2064,7.983,6/8/23 12:44,0.54,Non-Auction Ads,Promote
20230807,1773483620353040 ,VN,VN,,1/1/00 0:00,3.28,2.8129,6/8/23 12:42,2.14,Auction Ads,auction_relation
20230807,1773483620353040 ,VN,VN,,1/1/00 0:00,3.28,2.8129,6/8/23 12:42,2.14,Auction Ads,auction_relation
20230807,1773483442237440 ,TH,,,1/1/00 0:00,1.1593,0.2609,6/8/23 12:40,1.53,RIE,Promote Report Recall
20230807,1773483533701150 ,IT,,,1/1/00 0:00,20.8119,3.5301,6/8/23 12:42,0.54,Non-Auction Ads,Promote
20230807,1773483549524990 ,BR,,,1/1/00 0:00,11.2059,2.8786,6/8/23 12:43,0.54,Non-Auction Ads,Promote
20230807,1773483768376350 ,VN,VN,,1/1/00 0:00,3.62,2.8129,6/8/23 12:43,2.14,Auction Ads,auction_relation
20230807,1773486405788720 ,BR,BR,,1/1/00 0:00,65.37,88.3133,6/8/23 13:26,1.99,Auction Ads,auction_all
20230807,1773483727013880 ,VN,,,1/1/00 0:00,5.636,2.8751,6/8/23 12:44,0.54,Non-Auction Ads,Promote
20230807,1773483620168700 ,IE,,,1/1/00 0:00,0.2091,1.0401,6/8/23 12:44,1.53,RIE,Promote Report Recall
20230807,1773484116146180 ,FR,,,1/1/00 0:00,55.4141,18.8151,6/8/23 12:51,0.54,Non-Auction Ads,Promote
20230807,1773483638035450 ,KH,,,1/1/00 0:00,2.8579,1.3872,6/8/23 12:44,0.54,Non-Auction Ads,Promote
20230807,1773483731897340 ,SA,,,1/1/00 0:00,15.5536,8.5284,6/8/23 12:46,0.54,Non-Auction Ads,Promote
20230807,1773481496104020 ,AT,,,1/1/00 0:00,13.6862,4.2767,6/8/23 12:45,1.53,RIE,Promote Report Recall
20230807,1773483682488320 ,SA,,,1/1/00 0:00,31.944,3.9505,6/8/23 12:45,0.54,Non-Auction Ads,Promote
20230807,1773483691283450 ,TR,,,1/1/00 0:00,4.2537,1.8553,6/8/23 12:45,0.54,Non-Auction Ads,Promote
20230807,1773488205500440 ,CA,US&CA,,1/1/00 0:00,19.09,12.9968,6/8/23 12:50,1.81,RIE,Ad Group Recall (Merged)
20230807,1773488205500440 ,CA,US&CA,,1/1/00 0:00,19.09,12.9968,6/8/23 12:50,1.81,RIE,Ad Group Recall (Merged)
20230807,1773484559838200 ,SA,,,1/1/00 0:00,54.2362,26.8809,6/8/23 12:58,0.54,Non-Auction Ads,Promote
20230807,1773483878193150 ,TR,,,1/1/00 0:00,0.8829,5.0618,6/8/23 12:47,0.54,Non-Auction Ads,Promote
20230807,1773483686485050 ,KH,,,1/1/00 0:00,4.1688,1.3872,6/8/23 12:45,0.54,Non-Auction Ads,Promote
20230807,1773483818124330 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483893858330 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483808281640 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483839445040 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483809705000 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483803438110 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483683449890 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483793888270 ,KR,KR,,1/1/00 0:00,,0,6/8/23 12:44,2.37,Auction Ads,auction_relation
20230807,1773483748613120 ,PH,,,1/1/00 0:00,7.5603,0.4269,6/8/23 12:45,0.54,Non-Auction Ads,Promote
20230807,1773483544823800 ,KH,,,1/1/00 0:00,4.6122,1.3872,6/8/23 12:45,0.54,Non-Auction Ads,Promote
20230807,1773484645167100 ,VN,,,1/1/00 0:00,0,29.7704,6/8/23 13:00,0.54,Non-Auction Ads,Promote
20230807,1773483902905350 ,BR,,,1/1/00 0:00,8.1955,4.9021,6/8/23 12:48,0.54,Non-Auction Ads,Promote
20230807,1773484841546800 ,BR,BR,,1/1/00 0:00,17.3234,9.2805,6/8/23 12:49,1.7,RIE,Ad Group Recall (Merged)
20230807,1773484108381200 ,VN,VN,,1/1/00 0:00,,5.1288,6/8/23 12:49,2.14,Auction Ads,auction_relation
20230807,1773483768687610 ,MY,,,1/1/00 0:00,2.806,0.6831,6/8/23 12:46,1.53,RIE,Promote Report Recall
20230807,1773483772674050 ,TR,,,1/1/00 0:00,0.7048,0.7257,6/8/23 12:46,0.54,Non-Auction Ads,Promote
20230807,1773483881389050 ,SA,,,1/1/00 0:00,25.7362,1.2349,6/8/23 12:48,0.54,Non-Auction Ads,Promote
20230807,1773483814194170 ,TR,,,1/1/00 0:00,10.5688,2.8453,6/8/23 12:49,0.54,Non-Auction Ads,Promote
20230807,1773483900652540 ,IL,,,1/1/00 0:00,42.4456,2.4094,6/8/23 12:48,0.54,Non-Auction Ads,Promote
20230807,1773484184306680 ,TH,,,1/1/00 0:00,3.1808,10.338,6/8/23 12:52,0.54,Non-Auction Ads,Promote
20230807,1773483851567100 ,VN,,,1/1/00 0:00,0.2876,0.1674,6/8/23 12:47,1.53,RIE,Promote Report Recall
20230807,1773483941888000 ,IT,,,1/1/00 0:00,1.0677,0.5672,6/8/23 12:48,1.53,RIE,Promote Report Recall
20230807,1773483933979650 ,RO,,,1/1/00 0:00,5.2432,2.4526,6/8/23 12:49,0.54,Non-Auction Ads,Promote
20230807,1773483953577980 ,AU,,,1/1/00 0:00,10.6198,2.4889,6/8/23 12:49,1.53,RIE,Promote Report Recall
20230807,1773483929736190 ,IT,,,1/1/00 0:00,14.6703,2.8819,6/8/23 12:49,0.54,Non-Auction Ads,Promote
20230807,1773483967062020 ,DE,,,1/1/00 0:00,5.2055,3.5643,6/8/23 12:49,1.53,RIE,Promote Report Recall
