ad_id,delivery_country,punish_num,avg_ad_revenue,scaled_punish_num,scaled_avg_ad_revenue
1773550566820890,ID,0.0,8.065,0.0,0.00047041329047674805
1773547062324220,TH,0.0,0.2863,0.0,1.66992343538119e-05
1773544664404990,ID,0.0,1.1231,0.0,6.550789417661943e-05
1773550654783480,BR,0.0,2.6358,0.0,0.00015374027911204123
1773550665692190,BR,0.0,2.6358,0.0,0.00015374027911204123
1773550891073550,ID,0.0,4.7785,0.0,0.0002787191455106188
1773544629816320,ID,0.0,0.1867,0.0,1.0889790617732036e-05
1773544850241530,ID,0.0,0.4838,0.0,2.821896465376946e-05
1773550721012730,PH,0.0,19.3033,0.0,0.0011259180248059282
1773550554895410,MY,0.0,1.7655,0.0,0.00010297763971936749
1773550678643740,BR,0.0,2.6358,0.0,0.00015374027911204123
1773550480780290,TH,0.0,2.3175,0.0,0.00013517455681089443
1773544838106110,ID,0.0,0.396,0.0,2.309778834826934e-05
1773550570671100,PK,0.0,2.8206,0.0,0.00016451924700790026
1773547264931840,TH,0.0,10.338,0.0,0.0006029922624858798
1773550737964030,SA,0.0,11.1049,0.0,0.0006477238126987279
1773545049319420,ID,0.0,0.1428,0.0,8.329202464981976e-06
1773555081838640,NO,0.0,10.482,0.0,0.0006113914582488869
1773468921491450,SA,0.0,1.6021,0.0,9.344688563828867e-05
1773550554901500,VN,0.0,2.4283,0.0,0.00014163727132854152
1773552682419210,TH,0.0,3.3634,0.0,0.00019617954881456844
1773550718007310,VN,0.0,6.9147,0.0,0.00040331888154489394
1773468799237120,VN,0.0,0.9437,0.0,5.504389612187317e-05
1773550671371310,ID,0.0,8.065,0.0,0.00047041329047674805
1773550648673280,MY,0.0,2.0181,0.0,0.00011771122895364231
1773550647452720,MY,0.0,2.0181,0.0,0.00011771122895364231
1773581019582490,CZ,0.0,5.6708,0.0,0.0003307649953670853
1773545019823100,ID,0.0,0.1192,0.0,6.952667603822488e-06
1773551465992240,TH,0.0,7.6605,0.0,0.00044681971626746786
1773551465992240,TH,0.0,7.6605,0.0,0.00044681971626746786
1773468891689980,VN,0.0,0.1828,0.0,1.0662312399150594e-05
1773545342102520,ID,0.0,0.3866,0.0,2.2549507513739713e-05
1773550844770320,VN,0.0,4.885,0.0,0.00028493105071034276
1773551218342910,PK,0.0,0.0936,0.0,5.459477245954572e-06
1773550815186990,MY,0.0,8.9174,0.0,0.0005201318631738814
1773550532612090,PH,0.0,0.5873,0.0,3.425588660843077e-05
1773550309667840,GB,0.0,2.1114,0.0,0.00012315320787509063
1773547440782330,TH,0.0,0.4906,0.0,2.8615593342578127e-05
1773550741744670,US,0.0,3.6906,0.0,0.00021526438807606773
1773550741521420,US,0.0,3.6906,0.0,0.00021526438807606773
1773550761150490,US,0.0,3.6906,0.0,0.00021526438807606773
1773551243404300,ID,0.0,1.9847,0.0,0.00011576308215861151
1773551026192380,MY,0.0,0.0,0.0,0.0
1773550927744000,TW,0.0,2.6377,0.0,0.00015385110183391425
1773550774982700,PK,0.0,0.1989,0.0,1.1601389147653464e-05
1773551106323470,TW,0.0,7.7198,0.0,0.0004502785517448729
1773550545349630,KH,0.0,0.9947,0.0,5.801861128793817e-05
1773545433446400,ID,0.0,0.5134,0.0,2.994546600505424e-05
1773547278742570,US,0.0,49.5589,0.0,0.002890659047911731
1773550985357310,PK,0.0,0.1331,0.0,7.763423305946084e-06
1773550684999680,PH,0.0,0.0568,0.0,3.313016106519441e-06
1773550620428280,VN,0.0,0.1611,0.0,9.396600259864117e-06
1773545501213690,ID,0.0,0.5134,0.0,2.994546600505424e-05
1773550912298010,SG,0.0,2.634,0.0,0.00015363528916500363
1773550896203790,SG,0.0,2.634,0.0,0.00015363528916500363
1773550895341600,SG,0.0,2.634,0.0,0.00015363528916500363
1773550895825920,SG,0.0,2.634,0.0,0.00015363528916500363
1773550886535180,SG,0.0,2.634,0.0,0.00015363528916500363
1773545236254720,ID,0.0,0.3635,0.0,2.1202136526757335e-05
1773550828055580,MY,0.0,3.1319,0.0,0.00018267667507056753
1773550955003920,BR,0.0,31.2294,0.0,0.0018215405844531375
1773551201670170,TH,0.0,1.9696,0.0,0.00011488233315846287
1773529317125120,TR,0.0,0.3443,0.0,2.0082243758356397e-05
1773555310461980,BR,0.0,127.4004,0.0,0.0074309784714263975
1773551299814440,VN,0.0,0.4721,0.0,2.753652999802514e-05
1773543727759360,MY,0.0,0.2621,0.0,1.5287702843639884e-05
1773550656180220,SA,0.0,0.5317,0.0,3.1012863799936385e-05
1773550759390210,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550793400330,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550792292380,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550766982170,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550793208830,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550774983680,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550769946650,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550778238000,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550797420540,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773558472679420,DK,0.0,10.482,0.0,0.0006113914582488869
1773549788427290,BR,0.0,1.1635,0.0,6.786433521012974e-05
1773550814584830,DE,0.0,22.1885,0.0,0.0012942052443575109
1773545551944700,ID,0.0,0.2452,0.0,1.4301963896453642e-05
1773550883651610,ID,0.0,8.065,0.0,0.00047041329047674805
1773550883651610,ID,0.0,8.065,0.0,0.00047041329047674805
1773550955790380,MX,0.0,9.6426,0.0,0.0005624311462803584
1773550844218380,TH,0.0,4.5001,0.0,0.0002624807003688052
1773549340425210,ID,0.0,7.8609,0.0,0.00045850859703765266
1773547087362080,US,0.0,49.5589,0.0,0.002890659047911731
1773547087380510,US,0.0,49.5589,0.0,0.002890659047911731
1773550778048510,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550782004220,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550791762990,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550790560810,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550796656670,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550790560810,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550802019340,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550771225610,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550764754960,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550778499070,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550802037770,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773563867768910,NZ,0.0,1770.9824,0.0,0.10329741576694464
1773563867768910,AU,0.0,1770.9824,0.0,0.10329741576694464
1773551151676410,TH,0.0,3.1877,0.0,0.00018593136342873277
1773551151676410,TH,0.0,3.1877,0.0,0.00018593136342873277
1773544375406590,ID,0.0,0.2114,0.0,1.2330486002081158e-05
1773550528528450,TH,0.0,0.4732,0.0,2.760069052121478e-05
1773551013252090,VN,0.0,6.2924,0.0,0.0003670215237440656
1773551263869980,DE,0.0,2.4002,0.0,0.00013999826159978807
1773550663631870,US,0.0,3.1824,0.0,0.00018562222636245542
1773550925595680,MY,0.0,4.0104,0.0,0.00023391760199974586
1773550921800730,MY,0.0,4.0104,0.0,0.00023391760199974586
1773550838524930,US,0.0,3.767,0.0,0.0002197206280503298
1773550921812000,ID,0.0,2.9287,0.0,0.00017082447660499096
1773545291249660,ID,0.0,0.276,0.0,1.609845854576348e-05
1773550926765070,AU,0.0,9.0806,0.0,0.0005296509517052893
1773551289528350,AU,0.0,42.0279,0.0,0.002451392775056134
1773573610892330,CZ,0.0,7.2416,0.0,0.000422386222481887
1773550793442320,JP,0.0,3.3912,0.0,0.00019780106021881564
1773550854183950,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550882013230,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550877757440,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550871766060,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550780057610,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550886941730,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550865100800,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550859160620,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550845996060,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550886919180,GR,0.0,1.4903,0.0,8.692584337228737e-05
1773550741935100,ID,0.0,0.913,0.0,5.325323424739876e-05
1773545709703170,ID,0.0,1.0427,0.0,6.081834320894051e-05
1773547635291130,TH,0.0,0.6077,0.0,3.5445772674856765e-05
1773547635291130,TH,0.0,0.6077,0.0,3.5445772674856765e-05
1773550807352340,IT,0.0,1.952,0.0,0.00011385576478742867
1773551649348620,AU,0.0,52.6232,0.0,0.0030693927671935533
1773550886692910,CA,0.0,5.8726,0.0,0.000342535534984966
1773550886692910,FR,0.0,5.8726,0.0,0.000342535534984966
1773550886692910,US,0.0,5.8726,0.0,0.000342535534984966
1773550886692910,IE,0.0,5.8726,0.0,0.000342535534984966
1773550886692910,GB,0.0,5.8726,0.0,0.000342535534984966
1773550886692910,NZ,0.0,5.8726,0.0,0.000342535534984966
1773562293754930,ES,0.0,7.2416,0.0,0.000422386222481887
1773550942285920,ID,0.0,8.9156,0.0,0.0005200268732268437
1773550942285920,ID,0.0,8.9156,0.0,0.0005200268732268437
1773550942285920,ID,0.0,8.9156,0.0,0.0005200268732268437
1773550942285920,ID,0.0,8.9156,0.0,0.0005200268732268437
1773550914796590,RO,0.0,1.4903,0.0,8.692584337228737e-05
1773550996747310,MY,0.0,1.1298,0.0,6.589869009059267e-05
1773551131728920,GB,0.0,6.5929,0.0,0.00038454901212450743
1773551125424160,PK,0.0,0.2633,0.0,1.5357696141664942e-05
1773550909848620,PT,0.0,1.3651,0.0,7.962320927833959e-05
1773545988486140,ID,0.0,0.1764,0.0,1.0289014809683615e-05
1773551034715180,MY,0.0,1.7147,0.0,0.00010001459010297332
1773551255356440,TW,0.0,5.6967,0.0,0.0003322756840494595
1773550923780110,PT,0.0,1.3651,0.0,7.962320927833959e-05
1773550035440640,US,0.0,5.0,0.0,0.00029163874177107755
1773550918648840,MY,0.0,0.7374,0.0,4.301088163639852e-05
1773550932550670,GB,0.0,3.0573,0.0,0.0001783254250433431
1773310218148860,FR,0.0,190.4342,0.0,0.011107598095636348
1773546055285760,ID,0.0,0.3324,0.0,1.9388143552941234e-05
1773547837912060,TH,0.0,0.435,0.0,2.5372570534083746e-05
1773311019512880,FR,0.0,190.4342,0.0,0.011107598095636348
1773558541214730,UY,0.0,2.3449,0.0,0.00013677273711579994
1773558541214730,UY,0.0,2.3449,0.0,0.00013677273711579994
1773546221788160,ID,0.0,1.0222,0.0,5.962262436767909e-05
1773551968817150,GB,0.0,107.3473,0.0,0.006261326300904479
1773577687583760,TR,0.0,5.6708,0.0,0.0003307649953670853
1773551483265020,ID,0.0,4.2516,0.0,0.00024798625490278265
1773550990012460,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773550999730200,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773550989755440,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773551024330780,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773551012423710,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773550989755440,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773551022747690,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773550968907790,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773550996872220,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773551010113580,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773551009048620,GR,0.0,1.4867,0.0,8.671586347821219e-05
1773551146573840,TH,0.0,1.0925,0.0,6.372306507698044e-05
1773551219651650,ID,0.0,3.7448,0.0,0.00021842575203686625
1773551114082330,VN,0.0,6.2924,0.0,0.0003670215237440656
1773551114059790,VN,0.0,6.2924,0.0,0.0003670215237440656
1773552623746060,TH,0.0,4.1009,0.0,0.00023919626322580238
1773550903683070,GR,0.0,0.5035,0.0,2.9368021296347505e-05
1773573869665310,RO,0.0,5.6708,0.0,0.0003307649953670853
1773573869665310,RO,0.0,5.6708,0.0,0.0003307649953670853
1773551230756920,TH,0.0,6.923,0.0,0.00040380300185623397
1773551022741500,GB,0.0,3.0573,0.0,0.0001783254250433431
1773550459262980,IT,0.0,0.4522,0.0,2.637580780577625e-05
1773551295519740,JP,0.0,13.5948,0.0,0.0007929540733258889
1773546337652730,ID,0.0,0.71,0.0,4.1412701331493005e-05
1773478120292350,ID,0.0,0.5377,0.0,3.1362830290061675e-05
1773551107138590,MY,0.0,1.7147,0.0,0.00010001459010297332
1773517156977710,BE,0.0,7.7437,0.0,0.0004516725849305386
1773551103131680,TW,0.0,2.2748,0.0,0.00013268396195616943
1773551111061530,AE,0.0,2.4604,0.0,0.00014350959205071184
1773547773636600,TH,0.0,0.531,0.0,3.0972034376088436e-05
1773550206649350,US,0.0,7.3458,0.0,0.00042846397386039626
1773466997851140,US,0.0,3.5288,0.0,0.00020582695839235567
1773546537838590,ID,0.0,0.215,0.0,1.2540465896156334e-05
1773551300160560,ID,0.0,5.8995,0.0,0.0003441045514156944
1773553312262160,AR,0.0,4.729,0.0,0.0002758319219670851
1773553312262160,MX,0.0,4.729,0.0,0.0002758319219670851
1773553312262160,PK,0.0,4.729,0.0,0.0002758319219670851
1773546191458300,ID,0.0,0.2483,0.0,1.448277991635171e-05
1773551199104000,US,0.0,25.2879,0.0,0.0014749862676065664
1773548049291280,US,0.0,49.5589,0.0,0.002890659047911731
1773551042593790,PH,0.0,0.0,0.0,0.0
1773551275115520,JP,0.0,8.2077,0.0,0.0004787366601668947
1773551275105290,JP,0.0,8.2077,0.0,0.0004787366601668947
1773551082604590,JO,0.0,1.034,0.0,6.031089179825883e-05
1773551087409150,ID,0.0,0.458,0.0,2.6714108746230705e-05
1773577866024990,DE,0.0,5.6708,0.0,0.0003307649953670853
1773548193587200,TH,0.0,1.4668,0.0,8.55551412859633e-05
1773548207664120,TH,0.0,0.6212,0.0,3.623319727763867e-05
1773547637538850,AT,0.0,23.405,0.0,0.001365160950230414
1773551280251900,MY,0.0,24.146,0.0,0.0014083818117608877
1773551314843660,TH,0.0,3.4066,0.0,0.00019869930754347055
1773547996735480,TH,0.0,1.771,0.0,0.00010329844233531566
1773546961613820,ID,0.0,0.4601,0.0,2.6836597017774554e-05
1773547785582590,TH,0.0,0.5282,0.0,3.080871668069663e-05
1773551718879250,BR,0.0,32.6283,0.0,0.00190313527162585
1773551718879250,BR,0.0,32.6283,0.0,0.00190313527162585
1773546807346170,ID,0.0,0.302,0.0,1.7614980002973084e-05
1773551304656930,GB,0.0,2.5086,0.0,0.00014632098952138502
1773551304656930,IE,0.0,2.5086,0.0,0.00014632098952138502
1773551304656930,ES,0.0,2.5086,0.0,0.00014632098952138502
1773551304656930,NZ,0.0,2.5086,0.0,0.00014632098952138502
1773551304656930,PL,0.0,2.5086,0.0,0.00014632098952138502
1773551747297330,DE,0.0,1.799,0.0,0.00010493161928923369
1773551305970680,ID,0.0,1.6258,0.0,9.482925327428357e-05
1773548287075330,TH,0.0,0.8995,0.0,5.2465809644616847e-05
1773551298941950,SA,0.0,2.5165,0.0,0.00014678177873338332
1773551295660060,SA,0.0,2.5165,0.0,0.00014678177873338332
1773570308512800,CA,0.0,10.482,0.0,0.0006113914582488869
1773550847343620,US,0.0,1.53,0.0,8.924145498194972e-05
1773552884840440,PK,0.0,97.805,0.0,0.005704745427784048
1773574097618970,IT,0.0,5.6708,0.0,0.0003307649953670853
1773571516426250,PT,0.0,7.2416,0.0,0.000422386222481887
1773551314706490,SA,0.0,8.7627,0.0,0.0005111085605034843
1773552101535740,PH,0.0,1.3102,0.0,7.642101589369316e-05
1773551836139520,TH,0.0,14.9846,0.0,0.0008740179779885778
1773552525415470,MY,0.0,4.392,0.0,0.0002561754707717145
1773551277646840,SA,0.0,3.3124,0.0,0.00019320483364850343
1773551718890530,JP,0.0,47.7893,0.0,0.002787442264424111
1773548107642880,TH,0.0,0.2865,0.0,1.671089990348274e-05
1773551464528940,VN,0.0,3.9239,0.0,0.00022887225176710624
1773551529937950,VN,0.0,1.1513,0.0,6.715273668020831e-05
1773551692273680,PK,0.0,0.06,0.0,3.49966490125293e-06
1773547696164880,US,0.0,3.8135,0.0,0.00022243286834880082
1773550152992760,PH,0.0,0.2267,0.0,1.3222900551900656e-05
1773574223759390,BE,0.0,5.6708,0.0,0.0003307649953670853
1773577972019210,FR,0.0,5.6708,0.0,0.0003307649953670853
1773550533402620,TH,0.0,1.5773,0.0,9.200035747910411e-05
1773551277076480,CA,0.0,2.74,0.0,0.0001598180304905505
1773551361884160,SA,0.0,3.0065,0.0,0.00017536237542694892
1773555649177610,PL,0.0,10.482,0.0,0.0006113914582488869
1773551413977080,VN,0.0,1.7044,0.0,9.941381429492491e-05
1773551611682830,VN,0.0,4.5819,0.0,0.00026725191018418
1773550841670660,GB,0.0,2.2439,0.0,0.00013088163453202418
1773551668648960,BR,0.0,17.3491,0.0,0.0010119339389721203
1773570460277790,SA,0.0,8.3172,0.0,0.0004851235486116812
1773551533001740,VN,0.0,3.9239,0.0,0.00022887225176710624
1773551610357810,SA,0.0,15.4051,0.0,0.0008985447961715252
1773547196022840,ID,0.0,0.2402,0.0,1.4010325154682565e-05
1773547234571260,ID,0.0,0.2269,0.0,1.3234566101571497e-05
1773534272058370,TR,0.0,0.7534,0.0,4.394412561006596e-05
1773547121353730,ID,0.0,0.3686,0.0,2.1499608043363833e-05
1773548656308220,TH,0.0,2.2165,0.0,0.00012928345422711868
1773551449708540,KH,0.0,1.2774,0.0,7.45078657476749e-05
1773551304818690,VN,0.0,0.4081,0.0,2.380355410335535e-05
1773469654240250,VN,0.0,0.2819,0.0,1.644259226105335e-05
1773551516985340,TH,0.0,1.8983,0.0,0.0001107235647008073
1773551694500880,TH,0.0,5.5712,0.0,0.00032495555163100545
1773551694500880,TH,0.0,5.5712,0.0,0.00032495555163100545
1773551649696780,PE,0.0,3.855,0.0,0.00022485346990550078
1773551857913900,PK,0.0,0.8847,0.0,5.1602558968974465e-05
1773547266552890,ID,0.0,0.3556,0.0,2.0741347314759035e-05
1773551597668380,VN,0.0,3.9239,0.0,0.00022887225176710624
1773548555689980,TH,0.0,1.2267,0.0,7.155064890611616e-05
1773547845167120,NL,0.0,6.7019,0.0,0.0003909067366951169
1773552150421520,TH,0.0,10.4282,0.0,0.0006082534253874301
1773548257126410,US,0.0,49.5589,0.0,0.002890659047911731
1773548257126410,US,0.0,49.5589,0.0,0.002890659047911731
1773548273671180,US,0.0,49.5589,0.0,0.002890659047911731
1773548259840030,US,0.0,49.5589,0.0,0.002890659047911731
1773566805614640,US,0.0,7.2416,0.0,0.000422386222481887
1773551748407290,MY,0.0,2.0706,0.0,0.00012077343574223864
1773469812202490,VN,0.0,0.7364,0.0,4.29525538880443e-05
1773551710429180,TH,0.0,2.8604,0.0,0.00016684069139239803
1773552494081040,TW,0.0,0.0,0.0,0.0
1773552494081040,TW,0.0,0.0,0.0,0.0
1773551725895690,GB,0.0,2.005,0.0,0.00011694713545020208
1773551732256800,GB,0.0,2.005,0.0,0.00011694713545020208
1773578197653530,PT,0.0,5.6708,0.0,0.0003307649953670853
1773551588654090,ID,0.0,4.2516,0.0,0.00024798625490278265
1773548713390080,TH,0.0,0.8033,0.0,4.685468025294132e-05
1773551851165720,BR,0.0,32.6283,0.0,0.00190313527162585
1773536030826490,TR,0.0,0.3933,0.0,2.294030342771296e-05
1773552254216190,BR,0.0,58.9049,0.0,0.0034357901840302288
1773486192969840,US,0.0,1.9989,0.0,0.00011659133618524137
1773548514763770,TH,0.0,0.631,0.0,3.680480921150998e-05
1773551629421580,VN,0.0,1.7023,0.0,9.929132602338106e-05
1773552337457180,ID,0.0,14.2286,0.0,0.0008299222002327907
1773552337457180,ID,0.0,14.2286,0.0,0.0008299222002327907
1773551743844350,MY,0.0,2.1662,0.0,0.00012634956848490162
1773551558401020,SA,0.0,2.0482,0.0,0.0001194668941791042
1773547768276990,ID,0.0,0.2057,0.0,1.199801783646213e-05
1773553325902840,MY,0.0,0.3174,0.0,1.8513227327628002e-05
1773552019365880,CA,0.0,28.4712,0.0,0.0016606609889425405
1773552019365880,GB,0.0,28.4712,0.0,0.0016606609889425405
1773552019365880,AU,0.0,28.4712,0.0,0.0016606609889425405
1773570650864650,SE,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,DE,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,IT,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,AT,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,PL,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,RO,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,FI,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,FI,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,TR,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,IE,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,GR,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,BE,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,FR,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,NO,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,CH,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,PT,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,CZ,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,NL,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,DK,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,ES,0.0,7.2416,0.0,0.000422386222481887
1773570650864650,HU,0.0,7.2416,0.0,0.000422386222481887
1773547922985010,NL,0.0,6.7019,0.0,0.0003909067366951169
1773551846364190,ID,0.0,4.7543,0.0,0.00027730761400044675
1773574527523850,CA,0.0,5.6708,0.0,0.0003307649953670853
1773551773359120,GB,0.0,2.4676,0.0,0.00014392955183886217
1773551872078880,KH,0.0,6.192,0.0,0.00036116541780930244
1773551949347850,TH,0.0,8.6157,0.0,0.0005025343814954146
1773551676952600,TH,0.0,3.8127,0.0,0.00022238620615011747
1773549010329600,TH,0.0,0.1021,0.0,5.9552631069654034e-06
1773552070805520,ID,0.0,2.9169,0.0,0.0001701362091744112
1773551735921660,DE,0.0,6.8136,0.0,0.00039742194618628277
1773551788679180,ID,0.0,4.2516,0.0,0.00024798625490278265
1773547759913980,ID,0.0,0.5685,0.0,3.315932493937152e-05
1773555272067120,ID,0.0,225.58,0.0,0.013157573473743935
1773559459470380,ES,0.0,7.2416,0.0,0.000422386222481887
1773552069801980,AE,0.0,2.1622,0.0,0.00012611625749148477
1773552069801980,KW,0.0,2.1622,0.0,0.00012611625749148477
1773552069801980,QA,0.0,2.1622,0.0,0.00012611625749148477
1773548190759950,US,0.0,16.715,0.0,0.0009749483137407122
1773548190759950,US,0.0,16.715,0.0,0.0009749483137407122
1773468996202490,SA,0.0,2.2422,0.0,0.000130782477359822
1773551778969650,VN,0.0,2.1543,0.0,0.00012565546827948647
1773551657856000,US,0.0,2.4204,0.0,0.0001411764821165432
1773552786587660,ID,0.0,2.8542,0.0,0.0001664790593526019
1773549229372410,TH,0.0,0.5005,0.0,2.9193038051284857e-05
1773522855304190,IL,0.0,1.1504,0.0,6.710024170668953e-05
1773553085410320,US,0.0,16.1586,0.0,0.0009424947545564267
1773551705923580,KH,0.0,1.4233,0.0,8.301788423255493e-05
1773552080975880,TW,0.0,4.3214,0.0,0.0002520575317379069
1773551797210120,US,0.0,3.1419,0.0,0.00018325995255410972
1773551796202490,MY,0.0,2.0706,0.0,0.00012077343574223864
1773551810334800,MY,0.0,2.0706,0.0,0.00012077343574223864
1773551802223710,MY,0.0,2.0706,0.0,0.00012077343574223864
1773551706765360,MY,0.0,2.0706,0.0,0.00012077343574223864
1773551803165710,MY,0.0,2.0706,0.0,0.00012077343574223864
1773570686145550,US,0.0,4.9427,0.0,0.000288296561790381
1773552212060160,ID,0.0,1.8692,0.0,0.00010902622722369962
1773551768953860,IT,0.0,1.5478,0.0,9.027968890265476e-05
1773552007784490,MY,0.0,6.7057,0.0,0.00039112838213886295
1773552007784490,MY,0.0,6.7057,0.0,0.00039112838213886295
1773578723224620,FR,0.0,10.482,0.0,0.0006113914582488869
1773578723224620,BE,0.0,10.482,0.0,0.0006113914582488869
1773548071725050,ID,0.0,0.3199,0.0,1.865904669851354e-05
1773548962886650,TH,0.0,0.2567,0.0,1.497273300252712e-05
1773559509924910,HU,0.0,9.246,0.0,0.0005392983612830766
1773548065379320,RO,0.0,1.6749,0.0,9.769314571847555e-05
1773570728209450,US,0.0,4.9427,0.0,0.000288296561790381
1773546158083070,ID,0.0,1.3918,0.0,8.118056015939714e-05
1773551684747260,KH,0.0,3.0753,0.0,0.00017937532451371894
1773551732878380,US,0.0,2.9933,0.0,0.00017459244914867328
1773549137009660,TH,0.0,2.2442,0.0,0.00013089913285653046
1773551779916800,TR,0.0,0.4273,0.0,2.4923446871756286e-05
1773570877850620,TR,0.0,7.2416,0.0,0.000422386222481887
1773551982696490,KH,0.0,6.192,0.0,0.00036116541780930244
1773551464198140,KH,0.0,0.1042,0.0,6.077751378509256e-06
1773552150851580,ID,0.0,0.244,0.0,1.4231970598428584e-05
1773548322020350,ID,0.0,0.2503,0.0,1.4599435413060142e-05
1773574732761090,AT,0.0,5.6708,0.0,0.0003307649953670853
1773551941150720,MY,0.0,2.4369,0.0,0.00014213888996438776
1773551789829120,KH,0.0,0.4217,0.0,2.459681148097268e-05
1773548132955130,ID,0.0,2.0367,0.0,0.00011879612507303073
1773551880268800,JP,0.0,1.3342,0.0,7.782088185419433e-05
1773552746209370,SA,0.0,87.7077,0.0,0.0051157926543270275
1773552083348480,TW,0.0,7.3557,0.0,0.000429041418569103
1773552035973120,TW,0.0,7.3557,0.0,0.000429041418569103
1773551986224160,TW,0.0,7.3557,0.0,0.000429041418569103
1773552757907500,TW,0.0,3.8826,0.0,0.00022646331576007712
1773551868910610,ID,0.0,3.0037,0.0,0.0001751990577315571
1773551946009640,ID,0.0,3.0037,0.0,0.0001751990577315571
1773551968861180,ID,0.0,3.0037,0.0,0.0001751990577315571
1773552078665770,MY,0.0,1.7147,0.0,0.00010001459010297332
1773552724443130,BR,0.0,32.6283,0.0,0.00190313527162585
1773552016729090,TR,0.0,0.1484,0.0,8.655837855765581e-06
1773552016729090,TR,0.0,0.1484,0.0,8.655837855765581e-06
1773552959017980,ID,0.0,12.3501,0.0,0.0007203535249493969
1773551972563970,PL,0.0,2.2644,0.0,0.0001320773533732856
1773550919399420,PH,0.0,0.1297,0.0,7.565108961541752e-06
1773553513330690,KW,0.0,4.2688,0.0,0.00024898949217447514
1773553513330690,AE,0.0,4.2688,0.0,0.00024898949217447514
1773553513330690,QA,0.0,4.2688,0.0,0.00024898949217447514
1773549178402810,TH,0.0,1.1855,0.0,6.914754567392248e-05
1773549400370170,TH,0.0,0.6596,0.0,3.847298281444055e-05
1773548702872570,ID,0.0,0.179,0.0,1.0440666955404575e-05
1773553823741960,ID,0.0,8.4049,0.0,0.0004902388921423459
1773550413083640,PH,0.0,0.4486,0.0,2.6165827911701077e-05
1773470180528130,VN,0.0,0.688,0.0,4.012949086770027e-05
1773551923180540,SA,0.0,3.9942,0.0,0.0002329726924764076
1773552185478140,VN,0.0,1.8043,0.0,0.00010524075635551103
1773552028005420,PH,0.0,1.3102,0.0,7.642101589369316e-05
1773552069091340,ID,0.0,0.0127,0.0,7.407624040985369e-07
1773548398326780,ID,0.0,1.6151,0.0,9.420514636689347e-05
