ad_id,delivery_country,punish_num,avg_ad_revenue,baseline_st
1773545423055870 ,SA,0,1.1541,1.53
1773545721142300 ,PK,0,0.3604,1.36
1773545640738820 ,TH,0,9.1843,1.53
1773545568411660 ,TH,0,4.4646,1.64
1773544799838210 ,US,0,1.9636,0.54
1773547713565730 ,VN,0,3.446,2.14
1773545597820920 ,VN,0,1.869,1.53
1773545516337150 ,KH,0,0.6802,0.54
1773546621270050 ,BR,0,82.9425,1.99
1773543441078320 ,ID,0,9.86,1.8
1773548073531390 ,VN,0,0.5645,2.14
1773548097977390 ,VN,0,0.5645,2.14
1773522168201260 ,GB,0,6.5929,1.76
1773522168201260 ,HU,0,6.5929,1.56
1773522168201260 ,RO,0,6.5929,1.94
1773522168201260 ,PT,0,6.5929,1.98
1773522168201260 ,DE,0,6.5929,1.01
1773522168201260 ,BE,0,6.5929,1.15
1773522168201260 ,NL,0,6.5929,1.19
1773522168201260 ,IT,0,6.5929,1.36
1773522168201260 ,FI,0,6.5929,1.56
1773522168201260 ,ES,0,6.5929,1.37
1773544377249790 ,CA,0,1.2978,0.54
1773546020443160 ,TH,0,0,1.87
1773546020443160 ,TH,0,0,1.64
1773545561815040 ,ID,0,0.157,1.53
1773568488444960 ,FR,0,5.6708,1.97
1773545722654720 ,TH,0,19.2479,0.54
1773545530888190 ,TH,0,2.6883,1.53
1773538860860410 ,PH,0,0.8141,0.54
1773544114966520 ,TH,0,0.9681,0.54
1773545837056050 ,DK,0,5.2325,1.31
1773545837056050 ,AU,0,5.2325,1.84
1773545837056050 ,IE,0,5.2325,1.52
1773545837056050 ,US,0,5.2325,1.78
1773545837056050 ,NL,0,5.2325,1.19
1773545837056050 ,SE,0,5.2325,1.4
1773545837056050 ,GB,0,5.2325,1.76
1773545837056050 ,NO,0,5.2325,1.56
1773545837056050 ,NZ,0,5.2325,1.58
1773545837056050 ,IL,0,5.2325,1.52
1773545837056050 ,CA,0,5.2325,1.78
1773558436112430 ,CA,0,1770.9824,1.78
1773545862839320 ,JO,0,2.6214,1.56
1773545862839320 ,ID,0,2.6214,1.8
1773545862839320 ,BR,0,2.6214,1.99
1773545862839320 ,SA,0,2.6214,1.78
1773545862839320 ,SA,0,2.6214,1.78
1773545862839320 ,EG,0,2.6214,1.78
1773545862839320 ,PK,0,2.6214,1.36
1773545862839320 ,MY,0,2.6214,2.31
1773545862839320 ,PH,0,2.6214,2.46
1773545797955580 ,JP,0,9.0624,0.54
1773568433736730 ,US,0,1.221,1.78
1773549528641530 ,TH,0,0.7706,1.64
1773539772883970 ,PH,0,0.3293,0.54
1773568434393100 ,US,0,1.221,1.78
1773545779655680 ,BR,0,0.7946,1.53
1773516664376320 ,TR,0,0.216,0.54
1773568427341870 ,US,0,1.221,1.78
1773568444309520 ,US,0,1.221,1.78
1773568447406090 ,US,0,1.221,1.78
1773545544279040 ,US,0,1.1856,0.54
1773568450743290 ,US,0,1.221,1.78
1773547501681690 ,BR,0,127.4004,1.99
1773546197486610 ,ID,0,0.6981,1.8
1773568458648610 ,US,0,1.221,1.78
1773568344530970 ,US,0,1.221,1.78
1773539997727740 ,PH,0,0.2464,0.54
1773546162009090 ,US,0,37.6017,0.54
1773568480025630 ,US,0,1.221,1.78
1773461662319610 ,VN,0,0.19,0.54
1773546645322780 ,TH,0,41.7917,1.64
1773521746377770 ,IT,0,6.5929,1.36
1773521746377770 ,IE,0,6.5929,1.52
1773523253227520 ,ES,0,6.5929,1.79
1773521746377770 ,ES,0,6.5929,1.37
1773521746377770 ,NO,0,6.5929,1.56
1773521746377770 ,PT,0,6.5929,1.98
1773521746377770 ,AT,0,6.5929,0.89
1773521746377770 ,DE,0,6.5929,1.01
1773521746377770 ,NL,0,6.5929,1.19
1773521746377770 ,DK,0,6.5929,1.31
1773521746377770 ,HU,0,6.5929,1.56
1773521746377770 ,BE,0,6.5929,1.15
1773521746377770 ,GB,0,6.5929,1.76
1773544593061890 ,BR,0,0.5372,0.54
1773568580569080 ,ZA,0,5.6708,1.4
1773521404649470 ,FI,0,6.5929,1.56
1773521404649470 ,GB,0,6.5929,1.76
1773521404649470 ,ES,0,6.5929,1.37
1773521404649470 ,DE,0,6.5929,1.01
1773521404649470 ,RO,0,6.5929,1.94
1773521404649470 ,TR,0,6.5929,0.83
1773568721328130 ,SG,0,5.6708,1.94
1773373917145090 ,SA,0,0.7537,0.54
1773545353486350 ,BR,0,0.1424,0.54
1773537289403390 ,MY,0,0.8601,0.54
1773545854607360 ,TH,0,1.7617,1.64
1773545856502830 ,TH,0,1.7617,1.64
1773576367089690 ,TR,0,7.4758,0.83
1773576367089690 ,TR,0,7.4758,1.63
1773546090146810 ,TH,0,16.3686,1.64
1773546224741380 ,IT,0,25.6678,1.53
1773546161659920 ,FR,0,2.4417,1.97
1773546584363020 ,BE,0,3.707,1.15
1773546590197770 ,GB,0,3.707,1.76
1773546590106670 ,AU,0,3.707,1.84
1773546590197770 ,AU,0,3.707,1.84
1773545706418180 ,TH,0,3.6864,1.53
1773545793585150 ,US,0,17.7099,1.78
1773545678977030 ,TH,0,1.6407,1.53
1773545998129180 ,TH,0,2.3785,1.64
1773542401706030 ,GB,0,14.1536,1.72
1773564967779330 ,FR,0,8.4804,1.97
1773545674677250 ,US,0,2.8511,0.54
1773546240166940 ,PK,0,1.0377,1.36
1773545942971390 ,PE,0,0,1.68
1773545942971390 ,EC,0,0,1.56
1773545942971390 ,MX,0,0,1.99
1773521531070510 ,RO,0,8.3172,1.94
1773461661069310 ,VN,0,0.3526,0.54
1773461660109820 ,VN,0,0.6984,0.54
1773544387418110 ,TH,0,0.5565,0.54
1773546151594010 ,PE,0,5.4578,1.68
1773546151597070 ,PE,0,5.4578,1.68
1773556435344410 ,NL,0,0,1.19
1773556435344410 ,FI,0,0,1.56
1773556435344410 ,GB,0,0,1.76
1773556435344410 ,DE,0,0,1.01
1773556435344410 ,DK,0,0,1.31
1773556435344410 ,NZ,0,0,1.58
1773556435344410 ,AT,0,0,0.89
1773537788580860 ,MY,0,0.8308,0.54
1773546186488840 ,PE,0,5.4578,1.68
1773517597985790 ,TR,0,0.216,0.54
1773568960078850 ,NZ,0,5.6708,1.58
1773545461950480 ,US,0,3.9127,0.54
1773540894637120 ,PH,0,0.1019,0.54
1773544077053950 ,TH,0,0.2037,0.54
1773464661535740 ,SA,0,4.4106,0.54
1773546621250610 ,HU,0,5.0665,1.62
1773462046438400 ,VN,0,0.466,0.54
1773545994439740 ,ID,0,0.4234,1.53
1773546061333500 ,US,0,2.2222,0.54
1773546516107270 ,ES,0,25.76,1.53
1773546165509150 ,GB,0,3.0573,1.76
1773546053542910 ,US,0,2.061,0.54
1773546439781390 ,FR,0,2.4417,1.97
1773546546572290 ,JP,0,6.0961,2.16
1773547083328560 ,BR,0,59.3186,1.99
1773546320728060 ,VN,0,6.08,1.53
1773545674604540 ,FR,0,1.8703,0.54
1773546266494000 ,PL,0,2.353,1.64
1773546276298760 ,PL,0,2.353,1.64
1773544596341760 ,TH,0,0.7833,0.54
1773569079861260 ,SA,0,5.6708,1.78
1773569079861260 ,SA,0,5.6708,1.78
1773546212403200 ,EG,0,2.9849,1.53
1773546293398530 ,VN,0,1.382,1.53
1773541453634560 ,PH,0,0.206,0.54
1773546423960620 ,MY,0,4.3135,2.31
1773547312431120 ,TH,0,28.7567,1.64
1773547312431120 ,KZ,0,28.7567,2
1773542313609210 ,PH,0,0.5463,0.54
1773546744372240 ,TH,0,2.1144,1.64
1773546381547520 ,TR,0,3.9464,0.54
1773546358039600 ,GB,0,3.0573,1.76
1773518249491450 ,TR,0,0.1194,0.54
1773546434589740 ,VN,0,1.1322,2.14
1773538253871100 ,MY,0,1.2799,0.54
1773546092600320 ,FR,0,2.7401,0.54
1773584355966000 ,FR,0,8.4804,1.97
1773462063208440 ,VN,0,0.2014,0.54
1773569257406460 ,FI,0,5.6708,1.56
1773546459327480 ,ZA,0,2.5067,1.4
1773546459327480 ,QA,0,2.5067,1.56
1773546459327480 ,AE,0,2.5067,1.78
1773546459327480 ,VN,0,2.5067,2.14
1773546459327480 ,MY,0,2.5067,2.31
1773546459327480 ,EG,0,2.5067,1.78
1773546459327480 ,TH,0,2.5067,1.64
1773546459327480 ,EG,0,2.5067,1.78
1773546459327480 ,TR,0,2.5067,0.83
1773546459327480 ,KW,0,2.5067,1.56
1773546459327480 ,SA,0,2.5067,1.78
1773546459327480 ,MA,0,2.5067,1.51
1773546459327480 ,AE,0,2.5067,1.78
1773546568715260 ,TH,0,12.2579,0.54
1773544746104830 ,TH,0,0.2372,0.54
1773546474472510 ,VN,0,1.6628,1.53
1773544286953470 ,TH,0,0.3542,0.54
1773542911228960 ,IL,0,5.28,1.22
1773546599205900 ,JP,0,6.0961,2.16
1773546600849450 ,JP,0,6.0961,2.16
1773462090377210 ,VN,0,1.6089,0.54
1773546752967680 ,AU,0,2.4417,1.84
1773549403594780 ,TW,0,14.549,0.95
1773542782648320 ,PH,0,0.0493,0.54
1773546647303210 ,MY,0,0.5912,2.31
1773462460796930 ,VN,0,0.2787,0.54
1773546548886530 ,US,0,1.651,1.78
1773542901712890 ,PH,0,0.2322,0.54
1773546624256050 ,TH,0,2.3785,1.64
1773542128618490 ,PH,0,0.5463,0.54
1773551355966460 ,AU,0,491.9031,1.84
1773551355966460 ,IT,0,491.9031,1.36
1773551355966460 ,GB,0,491.9031,1.76
1773540312523770 ,PH,0,2.121,0.54
1773546426717180 ,ID,0,0.7049,0.54
1773545707195390 ,BR,0,0.5882,0.54
1773547108766730 ,KR,0,3.897,2.37
1773547075527680 ,IQ,0,14.7286,1.56
1773462505614400 ,VN,0,0.5131,0.54
1773542972481600 ,PH,0,0.0652,0.54
1773546549985330 ,TH,0,1.7462,1.53
1773546911662120 ,TH,0,6.923,1.64
1773545194272770 ,ID,0,0.3114,0.54
1773546245799930 ,VN,0,0.6305,1.53
1773518488286210 ,TR,0,0.4641,0.54
1773543294793770 ,US,0,31.1273,1.78
1773539948306430 ,MY,0,1.5117,0.54
1773546458829830 ,CA,0,1.8217,0.54
1773546782734360 ,MY,0,0.5912,2.31
1773539533925370 ,MY,0,1.1297,0.54
1773543291147290 ,US,0,12.2929,1.78
1773543288742960 ,US,0,12.2929,1.78
1773543291142190 ,US,0,12.2929,1.78
1773548916035580 ,MY,0,3.0563,2.31
1773546755999740 ,VN,0,1.4535,1.53
1773520732852240 ,IQ,0,4.14,1.56
1773520732852240 ,IQ,0,4.14,1.56
1773547034248220 ,FR,0,2.4417,1.97
1773546706863100 ,US,0,1.4286,1.53
1773546788260860 ,VN,0,2.6906,1.53
1773569607207950 ,CA,0,5.6708,1.78
1773546825915390 ,TH,0,10.338,0.54
1773544886345730 ,TH,0,0.5289,0.54
1773562035244060 ,DE,0,9.2647,1.01
1773539776016390 ,BR,0,3.3959,0.54
1773539776016390 ,BR,0,3.3959,0.54
1773546878489600 ,ID,0,3.6414,1.8
1773546832163840 ,SA,0,1.5044,0.54
1773546568704000 ,KH,0,0.1325,0.54
1773544810806270 ,TH,0,0.3142,0.54
1773542371335160 ,ID,0,3.8149,0.54
1773462597009410 ,VN,0,2.6457,0.54
1773547054300190 ,US,0,13.9444,1.78
1773547436084250 ,US,0,13.9444,1.78
1773542429068280 ,PH,0,0.2817,0.54
1773520048811050 ,IQ,0,4.14,1.56
1773546816080890 ,SA,0,1.55,0.54
1773547115737100 ,MY,0,4.0734,2.31
1773550042448890 ,PK,0,0.6047,1.62
1773547413403690 ,PK,0,2.0684,1.36
1773546685888560 ,US,0,3.23,0.54
1773519457411070 ,TR,0,0.063,0.54
1773541937796090 ,ID,0,0.6944,0.54
1773546937849920 ,MY,0,1.367,1.53
1773521760319530 ,ES,0,8.3172,1.37
1773569727063080 ,PK,0,5.6708,1.36
1773547122685970 ,TH,0,6.923,1.64
1773519762172960 ,IQ,0,4.14,1.56
1773518918179890 ,LB,0,3.1657,1.56
1773519461169200 ,LB,0,2.9141,1.56
1773519033912370 ,LB,0,2.7468,1.56
1773548832062480 ,AU,0,1.7644,1.84
1773548832062480 ,NZ,0,1.7644,1.58
1773545844905010 ,TH,0,4.613,1.64
1773542310452220 ,ID,0,3.0325,0.54
1773519605799930 ,IQ,0,4.14,1.56
1773504139297840 ,GB,0,3.452,1.76
1773504140252160 ,GB,0,3.452,1.76
1773546576314490 ,KH,0,0.1848,0.54
1773540558024700 ,MY,0,1.2629,0.54
1773547050720260 ,US,0,5.4832,1.53
1773547155934250 ,KR,0,1.9634,2.37
1773547013501950 ,TH,0,2.0828,1.53
1773544983843840 ,TH,0,0.2919,0.54
1773542577673210 ,PH,0,0.3092,0.54
1773547040555000 ,VN,0,2.2384,1.53
1773519528331260 ,TR,0,0.2828,0.54
1773547054329850 ,MY,0,2.1469,0.54
1773546962146300 ,VN,0,0.1869,1.53
1773569997040650 ,ES,0,5.6708,1.37
1773544460851260 ,PH,0,0.1155,0.54
1773540306422780 ,MY,0,0.5815,0.54
1773542406939650 ,ID,0,0.1961,0.54
1773562516870160 ,BR,0,9.2647,1.99
1773542302683130 ,ID,0,0.3199,0.54
1773462445771770 ,VN,0,0.7333,0.54
1773546925910020 ,KH,0,0.7924,0.54
1773547265863730 ,FR,0,2.4417,1.97
1773547428313130 ,TH,0,6.923,1.64
1773462398857210 ,VN,0,0.5131,0.54
1773547296590840 ,IL,0,9.2953,1.53
1773546328757250 ,BR,0,1.1374,0.54
1773540708719610 ,MY,0,0.0297,0.54
1773543524484140 ,US,0,4.6163,1.78
1773543664884730 ,PH,0,0.4672,0.54
1773542540939260 ,ID,0,1.0758,0.54
1773519916655610 ,TR,0,0.2043,0.54
1773547482833930 ,US,0,7.6407,1.78
1773465167567870 ,SA,0,1.5466,0.54
1773547138294780 ,ID,0,0.1943,1.53
1773547546619930 ,SA,0,1.9983,1.78
1773547239074820 ,TH,0,3.7683,1.53
1773547050920960 ,ID,0,0.3575,1.53
1773542578455550 ,ID,0,1.0788,0.54
1773547275217920 ,VN,0,2.0787,1.53
1773547360109580 ,ID,0,5.1898,1.8
1773547232244740 ,TH,0,2.0241,1.53
1773542487420930 ,ID,0,0.0972,0.54
1773562905050160 ,TH,0,9.2647,1.64
1773542361549820 ,ID,0,0.71,0.54
1773542532999160 ,ID,0,1.0788,0.54
1773547408921630 ,SE,0,2.4508,1.4
1773544899908600 ,PH,0,0.208,0.54
1773547360634930 ,SE,0,5.2325,1.4
1773547360634930 ,GB,0,5.2325,1.76
1773547360634930 ,NZ,0,5.2325,1.58
1773547360634930 ,FI,0,5.2325,1.56
1773547360634930 ,CA,0,5.2325,1.78
1773547360634930 ,US,0,5.2325,1.78
1773542805762040 ,ID,0,0.7205,0.54
1773545689498620 ,PH,0,0.255,0.54
1773547596660770 ,MY,0,4.0734,2.31
1773548169558050 ,SA,0,63.5825,1.78
1773547451246590 ,JP,0,8.9332,2.16
1773547537232910 ,PK,0,3.8131,1.62
1773547537232910 ,AE,0,3.8131,1.78
1773547537232910 ,GB,0,3.8131,1.76
1773547537232910 ,PK,0,3.8131,1.36
1773545447414780 ,PH,0,0.8502,0.54
1773545157745660 ,TH,0,0.3915,0.54
1773545967031290 ,PH,0,0.2935,0.54
1773547433636860 ,VN,0,4.8247,1.53
1773547103369220 ,US,0,4.2857,0.54
1773547565151260 ,TH,0,9.6513,1.64
1773547314836480 ,RO,0,4.9547,0.54
1773542667543550 ,ID,0,3.2951,0.54
1773547477782560 ,ID,0,1.9079,1.8
1773547135941630 ,BR,0,1.5773,0.54
1773570332468270 ,MX,0,5.6708,1.99
1773542969177080 ,ID,0,0.5786,0.54
1773547492744220 ,VN,0,3.8752,2.14
1773547646190620 ,TH,0,6.923,1.64
1773547491291130 ,MY,0,4.0735,1.53
1773547426351100 ,PH,0,0.166,1.53
1773547795478570 ,VN,0,1.8043,2.14
1773515372806140 ,TR,0,0.1099,0.54
1773547431483390 ,RO,0,1.8614,0.54
1773548497063930 ,TW,0,11.3769,0.95
1773547290639360 ,ID,0,0.0866,1.53
1773547491048440 ,ID,0,3.2638,0.54
1773547680880640 ,ID,0,2.7556,1.8
1773546761475170 ,TH,0,6.3257,1.53
1773547392481280 ,SA,0,2.7742,0.54
1773547752343580 ,MY,0,3.7621,2.31
1773547752343580 ,KH,0,3.7621,1.5
1773547752343580 ,PL,0,3.7621,1.64
1773545243986940 ,TH,0,0.3522,0.54
1773542968427520 ,PH,0,0.2125,0.54
1773546867582980 ,US,0,2.5,0.54
1773547635565570 ,MY,0,2.0048,2.31
1773456961427460 ,EG,0,2.1331,0.54
1773547539902460 ,TR,0,0.9879,0.54
1773547785857050 ,VN,0,1.8068,2.14
1773520757360640 ,TR,0,0.0999,0.54
1773463642673150 ,VN,0,0.4897,0.54
1773547582481420 ,VN,0,1.6594,2.14
1773547282439170 ,BR,0,0.3188,0.54
1773547574290430 ,TH,0,2.3175,1.53
1773547685268510 ,VN,0,3.4418,2.14
1773545312113660 ,TH,0,0.1988,0.54
1773567188163630 ,GB,0,6.2115,1.76
1773547519968260 ,EG,0,1.9286,1.53
1773547519968260 ,EG,0,1.9286,1.53
1773545376228350 ,TH,0,0.6072,0.54
1773548295697420 ,SA,0,63.5825,1.78
1773547923706880 ,ID,0,2.8871,1.8
1773562886459390 ,US,0,7.0708,1.78
1773547510057980 ,TH,0,0.15,1.53
1773547971119130 ,KR,0,4.2384,2.37
1773547837804590 ,MY,0,2.7121,2.31
1773547887689740 ,TH,0,6.923,1.64
1773547744807950 ,MY,0,0.1056,2.31
1773463024281600 ,VN,0,0.3635,0.54
1773547477932030 ,IT,0,1.1891,0.54
1773545486177280 ,TH,0,0.5229,0.54
1773544162488430 ,FR,0,20.7705,1.76
1773547566083070 ,TH,0,5.045,1.53
1773540920643580 ,MY,0,0.6746,0.54
1773547735573530 ,KH,0,1.0791,1.5
1773570530374690 ,PE,0,5.6708,1.68
1773570530374690 ,PE,0,5.6708,1.68
1773547738690570 ,MY,0,2.0048,2.31
1773545481933820 ,TH,0,0.8203,0.54
1773544165639160 ,PH,0,0.1151,0.54
1773547823885310 ,MY,0,4.0734,2.31
1773546176851970 ,PH,0,1.3095,0.54
1773548113792000 ,JP,0,25.929,2.16
1773547785144360 ,MY,0,0.6306,2.31
1773545466429440 ,TH,0,0.4934,0.54
1773547746405370 ,ID,0,4.2203,1.8
1773547795498010 ,MY,0,2.0048,2.31
1773547966915600 ,TH,0,0.0463,1.64
1773547210279930 ,PH,0,0.1989,0.54
1773521302087680 ,TR,0,0.2964,0.54
1773563170921520 ,ID,0,9.2647,2.05
1773563170921520 ,ID,0,9.2647,1.8
1773544245895180 ,FR,0,20.7705,1.97
1773548145786890 ,IQ,0,11.6766,1.56
1773543178506240 ,ID,0,0.9694,0.54
1773546976366590 ,TH,0,2.0617,1.53
1773545549828090 ,TH,0,0.1988,0.54
1773541022644220 ,MY,0,0.3475,0.54
1773544499739650 ,PH,0,0.1573,0.54
1773548091750410 ,MY,0,3.3355,2.31
1773547887967260 ,OM,0,1.7896,1.56
1773547887967260 ,OM,0,1.7896,1.56
1773547479506950 ,HU,0,0.2914,0.54
1773547907979310 ,VN,0,1.8043,2.14
1773548398204970 ,PL,0,1.68,1.64
1773530389584940 ,KW,0,7.372,1.56
1773547723035650 ,US,0,3.5714,0.54
1773547733577730 ,KH,0,0.1325,0.54
1773547660942330 ,PH,0,0.1755,0.54
1773548207200330 ,VN,0,1.2117,2.14
1773548236634110 ,VN,0,1.2117,2.14
1773548054531080 ,VN,0,0.6696,2.14
1773548107917360 ,TH,0,6.923,1.64
1773547959052300 ,MY,0,0.5912,2.31
1773547758163970 ,US,0,1.5969,0.54
1773546703635460 ,US,0,10.8437,0.54
1773544960454650 ,US,0,53.3206,1.78
1773544960454650 ,US,0,53.3206,1.78
1773548118734860 ,TH,0,3.7621,1.64
1773548117280810 ,GB,0,3.7621,1.76
1773548117280810 ,AU,0,3.7621,1.84
1773548117280810 ,GR,0,3.7621,2.11
1773548118734860 ,GR,0,3.7621,2.11
1773547672096760 ,PH,0,0.1741,0.54
1773548007384100 ,IT,0,7.9318,0.54
1773549728313360 ,ID,0,4.9675,1.8
1773543366667260 ,ID,0,0.2326,0.54
1773563394026510 ,SG,0,9.2647,1.62
1773548013813760 ,KW,0,13.0235,0.54
1773547927661570 ,TH,0,1.6064,1.53
1773548213451820 ,TH,0,9.0489,1.64
1773543949493280 ,BR,0,0.2705,0.54
1773548431617020 ,ID,0,1.8692,1.8
1773541058702330 ,MY,0,0.5281,0.54
1773547988372480 ,PH,0,8.1468,0.54
1773463358599170 ,VN,0,0.4082,0.54
1773547787536380 ,PH,0,1.9324,0.54
1773548325276720 ,TH,0,2.125,1.64
1773543199923200 ,ID,0,0.7658,0.54
1773465364992000 ,SA,0,6.8546,0.54
1773547776480260 ,US,0,4.3163,0.54
1773548421969930 ,ID,0,1.8692,1.8
1773464015963130 ,VN,0,0.3461,0.54
1773548438670380 ,JP,0,25.929,2.16
1773548419178510 ,JP,0,25.929,2.16
1773548419168300 ,JP,0,25.929,2.16
1773548466243630 ,JP,0,25.929,2.16
1773548438689790 ,JP,0,25.929,2.16
1773544532068400 ,US,0,9.7,1.81
1773548366649360 ,ID,0,2.9169,1.8
1773547857928190 ,TH,0,0.9877,1.53
1773570918245420 ,CA,0,5.6708,1.78
1773548062121980 ,SA,0,7.8806,0.54
1773547938744320 ,FR,0,2.7401,0.54
1773548447977470 ,FR,0,28.3354,1.97
1773548179619870 ,KR,0,4.2384,2.37
1773464111544320 ,VN,0,0.3347,0.54
1773547997272060 ,VN,0,0.6169,1.53
1773548217906170 ,TH,0,4.34,1.64
1773548415750160 ,ID,0,1.8692,1.8
1773558034063400 ,GB,0,1507.8859,1.76
1773548269659160 ,TW,0,6.5141,0.95
1773548291830800 ,TH,0,6.923,1.64
1773548346809340 ,MY,0,2.4369,2.31
1773548590090290 ,VN,0,1.4313,2.14
1773548574144560 ,VN,0,1.4313,2.14
1773548877912090 ,GB,0,47.5342,1.76
1773556814542860 ,TH,0,29.8235,1.64
1773548120914940 ,VN,0,0.1885,1.53
1773548140702720 ,ES,0,0.3544,1.53
1773546631952380 ,BR,0,0.8775,0.54
1773548206615550 ,BR,0,3.7094,1.53
1773546730830840 ,PH,0,0.2495,0.54
1773543404751870 ,ID,0,0.5673,0.54
1773464189541370 ,VN,0,0.4296,0.54
1773548163871790 ,ID,0,0.0127,1.8
1773464437904380 ,VN,0,0.214,0.54
1773548703687690 ,BR,0,45.746,1.99
1773548712093740 ,BR,0,45.746,1.99
1773548397860910 ,TW,0,6.3411,0.95
1773548397860910 ,DE,0,6.3411,1.01
1773548397860910 ,AU,0,6.3411,1.84
1773548397860910 ,PT,0,6.3411,1.98
1773548397860910 ,JO,0,6.3411,1.56
1773548397860910 ,PK,0,6.3411,1.36
1773548397860910 ,IT,0,6.3411,1.36
1773548397860910 ,FR,0,6.3411,1.97
1773548397860910 ,GR,0,6.3411,2.11
1773548397860910 ,EG,0,6.3411,1.78
1773548397860910 ,GB,0,6.3411,1.76
1773548397860910 ,ES,0,6.3411,1.37
1773548397860910 ,NZ,0,6.3411,1.58
1773548397860910 ,IL,0,6.3411,1.52
1773548397860910 ,IQ,0,6.3411,1.56
1773548397860910 ,ZA,0,6.3411,1.4
1773548397860910 ,SE,0,6.3411,1.4
1773548397860910 ,RO,0,6.3411,1.94
1773548397860910 ,PL,0,6.3411,1.64
1773548397860910 ,NL,0,6.3411,1.19
1773548397860910 ,CH,0,6.3411,0.93
1773548302030880 ,VN,0,1.9387,2.14
1773548288678920 ,TH,0,3.3366,1.64
1773548269640700 ,JP,0,5.6943,1.53
1773547969808390 ,US,0,2.7416,0.54
1773551508891680 ,BR,0,32.6283,1.99
1773567853399040 ,GB,0,6.2115,1.76
1773571052502040 ,EC,0,5.6708,1.56
1773543350304770 ,ID,0,0.6851,0.54
1773547832276990 ,TH,0,5.7913,1.53
1773548093453310 ,TR,0,0.3264,1.53
1773464083447800 ,VN,0,0.214,0.54
1773548438956030 ,SA,0,5.4331,1.78
1773548319473690 ,VN,0,0.5645,2.14
1773548126962690 ,MY,0,0.9533,1.53
1773545699059710 ,TH,0,1.1926,0.54
1773548762356750 ,CA,0,12.1808,1.78
1773548743768080 ,CA,0,12.1808,1.78
1773547925508100 ,BR,0,0.3531,0.54
1773541523649530 ,MY,0,1.2623,0.54
1773548494925820 ,TH,0,6.923,1.64
1773548559959070 ,TH,0,2.1144,1.64
1773541646834690 ,MY,0,0.796,0.54
1773548369239070 ,IT,0,2.4417,1.36
1773548369249280 ,IT,0,2.4417,1.36
1773548502982680 ,KR,0,3.897,2.37
1773548847053870 ,TH,0,2.1144,1.64
1773547868561410 ,TH,0,1.3219,1.53
1773548401095730 ,TH,0,4.34,1.64
1773544669517850 ,GB,0,3.3893,1.76
1773548162776060 ,US,0,3.3778,0.54
1773548019833860 ,US,0,4.11,0.54
1773548279020550 ,US,0,2.307,1.53
1773548128337920 ,TH,0,2.4128,1.53
1773548502178930 ,PK,0,0.141,1.36
1773548627206160 ,NZ,0,6.3411,1.58
1773548627206160 ,AU,0,6.3411,1.84
1773548666848300 ,MY,0,8.623,2.31
1773548491746330 ,TH,0,6.8995,1.64
1773542031608830 ,MY,0,1.3483,0.54
1773544753279020 ,GB,0,3.3893,1.76
1773544738657340 ,GB,0,3.3893,1.76
1773548482569210 ,TH,0,0.3529,1.64
1770382102361100 ,FI,0,46.2532,1.62
1773541901927440 ,MY,0,0.3068,0.54
1773547712715770 ,PH,0,0.2909,0.54
1773567704914990 ,US,0,5.6708,1.78
1773568023262250 ,DE,0,5.6708,1.01
1773548678235150 ,SG,0,2.9593,1.94
1773548674401320 ,SG,0,2.9593,1.94
1773548678235150 ,MY,0,2.9593,2.31
1773548570313760 ,ID,0,2.9169,1.8
1773548667294720 ,KW,0,17.3434,0.54
1773548558958590 ,FR,0,3.2906,0.54
1773549029467250 ,AU,0,47.5342,1.84
1773549029467250 ,GB,0,47.5342,1.76
1773548531326980 ,ES,0,8.2682,0.54
1773548751441930 ,ID,0,2.7556,1.8
1773548482712570 ,TH,0,1.345,1.53
1773548099432440 ,PH,0,0.0941,0.54
1773549029581820 ,TW,0,9.1553,0.95
1773548522176510 ,SA,0,1.7692,0.54
1773375980630010 ,SA,0,0.5537,0.54
1773548781875200 ,EG,0,3.3887,1.67
1773548781875200 ,TR,0,3.3887,1.63
1773548781875200 ,KR,0,3.3887,2.18
1773548781875200 ,SA,0,3.3887,1.67
1773548781875200 ,AE,0,3.3887,1.67
1773548781875200 ,KW,0,3.3887,1.62
1773464890618880 ,VN,0,0.2624,0.54
1773549092537370 ,US,0,8.4663,1.81
1773548605195310 ,VN,0,1.6594,2.14
1773548680554540 ,ID,0,2.9169,1.8
1773549294900220 ,JP,0,35.6751,2.16
1773548217771010 ,TH,0,5.1821,1.53
1773548724417580 ,ID,0,3.0361,1.8
1773548909959210 ,KR,0,3.897,2.37
1773545697670140 ,TH,0,0.6016,0.54
1773549019288620 ,TH,0,0.8433,1.64
1773548662953000 ,TH,0,0.3529,1.64
1773547761462270 ,US,0,3.0955,0.54
1773541958353920 ,MY,0,1.1307,0.54
1773548674890750 ,PH,0,6.5097,0.54
1773548635788290 ,TH,0,2.6704,1.53
1773548765308940 ,TH,0,5.4772,1.64
1773548773910530 ,TH,0,5.4772,1.64
1773548773902380 ,TH,0,5.4772,1.64
1773548769067040 ,TH,0,5.4772,1.64
1773554265110570 ,US,0,103.7638,1.81
1773523090276350 ,TR,0,0.8357,0.54
1773545744171040 ,QA,0,7.2186,1.56
1773549329604640 ,BR,0,9.66,1.99
1773549329601560 ,BR,0,9.66,1.99
1773548993428490 ,TH,0,0.3529,1.64
1773547953355770 ,PH,0,0.4799,0.54
1773467275674620 ,SA,0,0.756,0.54
